HIF1A_MOUSE.H10MO.A.bed,0.372093023256,80,215,33031,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
TYY1_MOUSE.H10MO.A.bed,0.368090036412,3336,9063,47887,1;0;0;1;0;0;0;0;1;1;0;0;2;1;1;0;2;2;0;1;1;3;6;3;2;5;6;6;5;8;11;8;6;17;9;10;16;10;17;15;16;9;19;10;19;17;15;14;13;15;12;17;13;15;15;12;12;11;7;7;7;8;6;4;5;6;6;2;3;2;2;3;0;2;4;1;1;2;1;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
CEBPZ_MOUSE.H10MO.D.bed,0.36678700361,508,1385,43587,1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;1;0;2;0;1;0;1;0;0;0;0;0;0;0;0;0;0;3;3;4;3;1;0;4;0;1;1;0;1;1;0;1;2;2;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1
PBX3_MOUSE.H10MO.A.bed,0.35003431709,510,1457,51274,1;1;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;4;1;5;2;2;1;3;1;0;1;0;1;0;0;1;0;1;1;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1
ZFX_MOUSE.H10MO.C.bed,0.338696608404,2926,8639,49553,1;0;1;0;1;0;1;1;0;1;0;0;0;0;2;1;0;1;0;1;1;1;1;3;0;0;1;5;3;2;2;2;1;6;3;7;3;6;6;6;4;13;5;13;5;7;15;5;7;10;12;11;15;8;6;7;5;3;8;6;6;5;5;4;5;4;2;7;1;2;1;1;0;2;1;0;0;1;1;2;0;1;0;0;1;0;0;2;0;1;0;1;1;0;0;0;0;0;0;2
MBD2_MOUSE.H10MO.B.bed,0.336622807018,921,2736,35353,1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;3;0;2;1;2;0;5;3;1;2;3;1;0;1;0;3;2;4;1;3;2;1;2;2;2;0;0;2;2;2;2;3;1;0;0;0;1;2;1;2;0;0;0;2;0;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
AP2D_MOUSE.H10MO.D.bed,0.335385729808,926,2761,35426,1;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;2;0;0;0;0;2;1;1;1;0;0;2;2;1;0;3;1;3;3;1;4;4;4;2;1;2;4;4;3;2;2;3;3;5;1;5;1;2;2;2;2;1;1;0;1;0;0;2;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
EGR1_MOUSE.H10MO.A.bed,0.333603020496,1237,3708,37390,3;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;2;0;1;0;0;1;2;0;1;1;2;0;1;2;1;0;2;3;1;1;3;6;4;7;4;4;2;3;6;3;1;3;5;4;3;2;1;2;2;1;1;1;1;1;0;1;3;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;1
SP1_MOUSE.H10MO.S.bed,0.331080669711,5438,16425,91191,3;1;3;4;3;2;2;1;3;0;2;2;1;3;1;5;3;1;2;5;2;5;5;1;6;8;0;3;4;4;6;16;7;4;4;9;9;7;11;14;12;14;17;19;20;11;24;16;23;18;13;26;23;24;19;16;14;11;10;13;8;7;7;7;9;9;4;8;6;6;4;6;2;3;2;2;1;4;2;1;3;4;0;3;1;1;3;5;1;3;0;2;5;5;4;2;1;3;3;3
REST_MOUSE.H10MO.A.bed,0.327572663001,834,2546,46909,1;1;1;0;0;0;2;0;0;1;0;1;1;1;0;1;2;0;1;0;1;0;0;0;1;2;0;0;0;0;0;0;0;3;2;0;0;1;0;0;0;1;3;2;0;1;1;3;2;5;4;2;2;2;0;2;3;1;1;2;1;1;2;2;0;0;0;0;2;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;1;0;0;1;2
SMAD2_MOUSE.H10MO.D.bed,0.326115485564,2485,7620,62706,2;1;0;0;1;1;1;2;1;0;0;1;1;0;0;1;1;1;0;2;2;1;1;0;1;1;1;1;4;1;1;1;8;4;6;10;11;7;5;15;21;11;20;13;16;6;20;16;16;17;16;16;15;21;20;14;13;15;11;8;8;9;7;8;8;10;0;3;5;1;1;2;2;3;0;0;3;0;1;1;2;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1
EGR4_MOUSE.H10MO.D.bed,0.322867853796,2067,6402,52420,3;0;2;0;1;0;0;0;3;1;1;0;1;2;1;1;0;2;2;1;0;1;2;1;0;0;1;1;1;1;6;2;1;0;2;2;2;5;5;5;2;2;6;6;4;9;3;5;4;7;10;10;3;10;1;7;6;7;5;5;5;3;3;2;2;3;4;3;0;0;0;4;0;1;1;1;1;1;1;1;0;1;4;2;0;0;1;2;2;0;2;0;0;1;1;1;0;0;0;2
EGR2_MOUSE.H10MO.C.bed,0.319383259912,1160,3632,41376,2;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;1;0;0;1;1;1;0;0;1;2;0;0;0;2;0;2;3;1;0;2;5;2;2;4;6;3;6;3;4;2;4;4;2;1;2;4;3;2;1;0;2;2;1;1;1;0;1;0;1;1;1;1;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;2;0;0;1;0;0;1
AP2B_MOUSE.H10MO.B.bed,0.318391562294,483,1517,34418,1;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;2;0;0;0;0;3;0;1;3;1;0;2;2;2;0;0;2;0;2;1;2;0;0;4;2;2;3;0;2;0;2;2;2;2;0;3;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
BMAL1_MOUSE.H10MO.C.bed,0.315712187959,215,681,36088,1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;1;0;1;1;0;1;0;1;0;2;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
NFKB2_MOUSE.H10MO.D.bed,0.310344827586,234,754,39277,1;0;2;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
ZN143_MOUSE.H10MO.D.bed,0.307384341637,691,2248,51288,1;0;0;0;0;1;0;0;1;2;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;1;1;2;0;2;0;0;0;0;2;2;2;0;1;0;2;3;1;3;2;0;1;1;2;1;0;1;2;1;1;0;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;1;1;1;0;1;0;0;1;0;1;0;0;0;0;3
HINFP_MOUSE.H10MO.C.bed,0.287671232877,21,73,32707,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
SP4_MOUSE.H10MO.D.bed,0.281808888467,26740,94887,409813,27;12;15;9;26;19;15;17;23;23;15;17;23;29;12;27;19;27;25;24;18;35;19;23;45;28;15;7;19;54;35;80;49;53;38;74;75;66;65;70;119;111;113;129;175;125;124;133;121;139;122;163;110;117;131;119;136;107;104;78;99;89;60;47;110;80;32;53;63;40;22;57;39;45;33;30;4;35;20;42;17;32;21;16;12;13;14;12;12;12;12;10;24;45;23;9;9;11;28;12
E2F2_MOUSE.H10MO.B.bed,0.28125,9,32,31721,1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
PAX5_MOUSE.H10MO.D.bed,0.277620396601,294,1059,38416,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;2;0;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;1
E2F4_MOUSE.H10MO.C.bed,0.274488697524,765,2787,39954,1;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;2;1;1;3;0;3;0;1;1;1;0;2;1;1;0;1;1;3;2;1;4;2;3;3;6;3;1;3;2;3;3;2;1;0;0;0;0;1;0;1;2;0;0;0;4;0;1;0;0;0;2;1;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1
NFE2_MOUSE.H10MO.A.bed,0.269387755102,330,1225,46752,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;1;0;0;1;0;0;0;0;2;0;0;1;3;1;0;0;0;1;1;0;0;1;1;1;3;1;1;2;0;3;1;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;1;0;1;0;1;0;0;0;0;0;1;1;1;1;0;1;0;0;2;0;2;0;0;0;2
JUND_MOUSE.H10MO.A.bed,0.265402843602,56,211,35154,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
EHF_MOUSE.H10MO.A.bed,0.263779527559,134,508,37830,1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;2
HES1_MOUSE.H10MO.D.bed,0.256603773585,136,530,34171,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
HEN1_MOUSE.H10MO.C.bed,0.254787676936,612,2402,44181,1;0;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;1;0;3;1;3;2;2;0;1;0;2;3;1;0;0;0;1;5;1;3;2;0;1;1;2;1;1;1;1;1;3;0;0;0;2;0;2;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;2;0;0;2;0;1;0;0;1
MTF1_MOUSE.H10MO.C.bed,0.252450980392,103,408,34773,2;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;2;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
E2F6_MOUSE.H10MO.A.bed,0.246412131059,910,3693,42642,2;1;1;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;1;0;4;2;1;2;2;2;2;2;0;1;3;1;4;3;3;3;5;1;4;6;5;0;2;2;3;2;1;1;2;1;1;1;2;2;1;2;2;0;0;1;2;0;2;1;1;0;2;0;0;0;0;1;0;0;0;0;2;0;0;0;1;0;0;0;1;0;1;0;1
ELK3_MOUSE.H10MO.D.bed,0.243166823751,258,1061,42975,1;0;0;1;1;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;3;1;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;0;1;1;0;0;0;0;2
KLF1_MOUSE.H10MO.C.bed,0.23782639379,674,2834,53500,3;0;1;0;0;0;0;0;0;2;1;0;0;1;2;1;2;0;0;1;0;0;2;0;1;1;0;0;1;0;1;2;2;0;0;2;2;2;2;2;0;1;1;3;1;3;4;3;4;4;6;3;1;1;0;1;1;0;2;4;0;0;2;1;3;0;1;1;0;1;3;0;1;0;2;0;1;1;0;1;0;1;0;0;1;2;1;1;1;0;0;1;2;0;1;1;1;0;1;2
E2F1_MOUSE.H10MO.A.bed,0.237479806139,147,619,34629,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;0;0;0;0;0;1
MAFA_MOUSE.H10MO.D.bed,0.236803157375,480,2027,44978,1;0;1;1;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;0;0;1;2;3;0;0;2;2;0;0;0;1;3;2;1;2;1;3;2;2;3;1;1;1;0;0;2;2;0;3;1;0;2;1;1;0;0;0;2;2;0;0;0;2;0;1;2;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1
SP1_MOUSE.H10MO.A.bed,0.231080972635,11518,49844,390989,27;17;16;13;22;9;6;18;17;20;14;11;17;14;7;19;12;21;14;13;17;20;20;22;24;21;12;12;14;21;30;41;25;41;27;33;45;35;35;31;35;43;48;40;68;48;48;39;49;53;46;59;43;54;60;49;49;50;31;31;53;35;27;23;40;41;11;24;29;22;16;27;20;21;11;25;12;28;17;32;12;17;14;11;11;8;11;17;10;8;14;8;17;23;15;8;11;19;28;13
E2F7_MOUSE.H10MO.D.bed,0.23,23,100,32876,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
