CREM_MOUSE.H10MO.C.bed,0.418772563177,232,554,29310,1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
FOS_MOUSE.H10MO.A.bed,0.40326009922,569,1411,39781,2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;4;1;0;0;2;0;2;2;1;2;1;2;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;1;0;0;2;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1
TYY1_MOUSE.H10MO.A.bed,0.400711877108,4278,10676,42255,1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;1;6;2;0;4;2;0;6;6;9;8;6;10;5;13;7;19;14;15;25;17;21;18;23;21;22;28;27;22;27;22;20;16;19;17;12;19;10;11;11;6;12;2;7;6;6;4;1;3;1;2;0;2;2;0;1;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
CEBPZ_MOUSE.H10MO.D.bed,0.399183673469,489,1225,37955,1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;1;0;0;1;1;1;0;0;1;3;0;2;1;4;2;1;2;0;1;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1
RFX1_MOUSE.H10MO.C.bed,0.389233278956,1193,3065,37256,1;1;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;2;2;0;0;1;2;2;2;0;5;0;3;1;4;4;2;6;9;5;1;5;7;3;4;4;3;2;2;1;0;4;2;1;3;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;1
ERG_MOUSE.H10MO.A.bed,0.388714733542,124,319,29451,1;0;1;0;0;1;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
FOXI1_MOUSE.H10MO.B.bed,0.387341772152,459,1185,38644,1;0;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;2;1;1;0;1;0;1;2;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
KLF4_MOUSE.H10MO.C.bed,0.383878504673,1643,4280,44414,1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;1;1;1;0;0;3;1;0;1;0;3;0;0;3;2;3;1;3;2;3;4;3;3;6;11;8;2;4;1;7;3;5;4;6;5;4;5;3;4;0;3;4;2;2;0;0;2;2;2;2;0;2;2;1;2;3;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;2
SMAD2_MOUSE.H10MO.D.bed,0.380403122451,3265,8583,57074,1;0;0;0;0;0;0;2;1;0;0;1;0;1;0;1;2;0;2;2;1;0;1;1;0;1;3;3;3;5;3;5;3;4;7;5;9;12;11;9;9;15;16;16;11;16;21;18;26;18;27;17;20;20;22;26;13;21;19;12;12;10;12;7;4;5;6;6;0;2;1;4;2;3;2;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1
HIF1A_MOUSE.H10MO.A.bed,0.368421052632,77,209,27399,1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
